1257,Angtonyelsa,63
1258,Aringtengma,63
1259,Artogang,63
1260,Chalgang,63
1261,Chalgang/Kaling,63
1262,Chalgang/Thowalsa,63
1263,Chubar,63
1264,Churtoog,63
1265,Churtsha,63
1266,Chutey,63
1267,Damtshang Pokpa,63
1268,Demoongla,63
1269,Dokporo,63
1270,Dolebtang,63
1271,Dolebtang,63
1272,Domula,63
1273,Drenling,63
1274,Drenling/Dabang,63
1275,Drenling/Emalaphuk,63
1276,Drenling/Gangka,63
1277,Drenling/Gaptangra,63
1278,Drenling/Kadamwo,63
1279,Drenling/Khanakshing,63
1280,Drongtoed Mawo,63
1281,Gamanang,63
1282,Gamanang/Loongdubi,63
1283,Horong,63
1284,Jangtagoen,63
1285,Karshingang,63
1286,Khanashing,63
1287,Khashagang,63
1288,Khashalbadap,63
1289,Khimsang,63
1290,Langabi,63
1291,Legibi,63
1292,Legibi,63
1293,Leksingphu,63
1294,Leksingphu/Bongring,63
1295,Leksingphu/Churtung,63
1296,Leksingphu/Dogtang,63
1297,Leksingphu/Drengling,63
1298,Leksingphu/Kadam,63
1299,Leksingphu/Thongwang,63
1300,Lewamani,63
1301,Lhadrang,63
1302,Loongdubi,63
1303,Loongkang,63
1304,Nagtshang,63
1305,Norbugang,63
1306,Nyartsi,63
1307,Nyartsi/Shaboom,63
1308,Nyartsi/Singma Nangka,63
1309,Nyartsi/Tsema Nangka,63
1310,Pang,63
1311,Pangtshela,63
1312,Paytshongbi,63
1313,Paytshorgbi,63
1314,Paytshorgbi/Balamchungku,63
1315,Paytshorgbi/Rababi,63
1316,Pherpobadap,63
1317,Selwa Lhakhang,63
1318,Shingmar Pokpa,63
1319,Sowangtey,63
1320,Tagkhambi/Barnang,63
1321,Tagkhambi/Chimsaning,63
1322,Tagkhambi/Dekiling,63
1323,Tagkhambi/Gangka,63
1324,Tagkhambi/Gendrang,63
1325,Tagkhambi/Khoboom,63
1326,Tagkhambi/Khomdangchhu,63
1327,Tagkhambi/Kuengachhoeling,63
1328,Tagkhambi/Norbugang,63
1329,Tagkhambi/Pang,63
1330,Tagkhambi/Wadong,63
1331,Tagkhambi/Yerchung,63
1332,Tagkhamtey,63
1333,Talabadhap,63
1334,Terkong,63
1335,Tharmcharm,63
1336,Thodamla,63
1337,Thongzhong Goenpa,63
1338,Thoomling,63
1339,Thormazhong/Wadong,63
1340,Threwatong,63
1341,Tormazhong/Lhakhang,63
1342,Tormazhong/Thongwang,63
1343,Tshodrang,63
1344,Wadong,63
1345,Yabi,63
1346,Yartogang,63
1347,Zangtoong,63
1348,Zhingjigpala,63
1349,Banjar,64
1350,Banjar/Bardang,64
1351,Banjar/Barlam,64
1352,Banjar/Dongmey,64
1353,Banjar/Gangkhadung,64
1354,Banjar/Gomchenberpo,64
1355,Banjar/Jampeling,64
1356,Banjar/Jargay,64
1357,Banjar/Khemsar,64
1358,Banjar/Kicheling,64
1359,Banjar/Lhakhang,64
1360,Banjar/Lomeywog,64
1361,Banjar/Lungtakpa,64
1362,Banjar/Merbang,64
1363,Banjar/Murdumba,64
1364,Banjar/Nyaka,64
1365,Banjar/Pendenling,64
1366,Banjar/Phuntsholing,64
1367,Banjar/Rinzintakpa,64
1368,Banjar/Samtenling,64
1369,Banjar/Sangpoling,64
1370,Banjar/Sisipang,64
1371,Banjar/Taling,64
1372,Banjar/Tashicholing,64
1373,Banjar/Tashiling,64
1374,Banjar/Umling,64
1375,Banjar/Wachentakpa,64
1376,Banjar/Yaloshing,64
1377,Drangmaling,64
1378,Drangmaling/Artogchen,64
1379,Drangmaling/Nanggar,64
1380,Drangmaling/Sarpashing,64
1381,Drangmaling/Sep,64
1382,Drangmaling/Tshowog,64
1383,Ganglapong,64
1384,Ganglapong/Ausudor,64
1385,Ganglapong/Baboochu,64
1386,Ganglapong/Barigang,64
1387,Ganglapong/Barilungpa,64
1388,Ganglapong/Bongring,64
1389,Ganglapong/Changchen,64
1390,Ganglapong/Chaptang,64
1391,Ganglapong/Darshingwog,64
1392,Ganglapong/Dawashing,64
1393,Ganglapong/Dechenling,64
1394,Ganglapong/Gawaling,64
1395,Ganglapong/Genzangtse,64
1396,Ganglapong/Goenpa,64
1397,Ganglapong/Goenpokpa,64
1398,Ganglapong/Golitagpa,64
1399,Ganglapong/Halong,64
1400,Ganglapong/Jalamwog,64
1401,Ganglapong/Karshingtsa,64
1402,Ganglapong/Khuling,64
1403,Ganglapong/Korshing,64
1404,Ganglapong/Leochen,64
1405,Ganglapong/Lhakhang,64
1406,Ganglapong/Lowatongkang,64
1407,Ganglapong/Manitakpa,64
1408,Ganglapong/Ney,64
1409,Ganglapong/Nyaka,64
1410,Ganglapong/Pang,64
1411,Ganglapong/Pangthangtoe,64
1412,Ganglapong/Phuntsholing,64
1413,Ganglapong/Rewochakgang,64
1414,Ganglapong/Samabar,64
1415,Ganglapong/Samarchen,64
1416,Ganglapong/Samling,64
1417,Ganglapong/Senshingbi,64
1418,Ganglapong/Shoksholong,64
1419,Ganglapong/Sothriling,64
1420,Ganglapong/Tashiling,64
1421,Ganglapong/Tashipai,64
1422,Ganglapong/Tashizanglung,64
1423,Ganglapong/Tebiling,64
1424,Ganglapong/Thongjalingwog,64
1425,Ganglapong/Thongshingtakpa,64
1426,Ganglapong/Tsendentsawa,64
1427,Ganglapong/Wachen,64
1428,Ganglapong/Zangshingtsawa,64
1429,Ganglapong/Zhenthen,64
1430,Tokari,64
1431,Tokari/Artang,64
1432,Tokari/Augungna,64
1433,Tokari/Bangdrabi,64
1434,Tokari/Brengpajab,64
1435,Tokari/Bumpatakpa,64
1436,Tokari/Chadongbi,64
1437,Tokari/Chukiduwa,64
1438,Tokari/Chumetakpa,64
1439,Tokari/Darchen,64
1440,Tokari/Debang,64
1441,Tokari/Debang,64
1442,Tokari/Dekigang,64
1443,Tokari/Denchen,64
1444,Tokari/Draktangkhar,64
1445,Tokari/Duwashing,64
1446,Tokari/Gensingnyesa,64
1447,Tokari/Goenpa,64
1448,Tokari/Golibi,64
1449,Tokari/Jalamwog,64
1450,Tokari/Jewashing,64
1451,Tokari/Kolokbi,64
1452,Tokari/Labi,64
1453,Tokari/Leochung,64
1454,Tokari/Lhadrang,64
1455,Tokari/Mutigang,64
1456,Tokari/Nakchen,64
1457,Tokari/Nakiduwa,64
1458,Tokari/Nakphung,64
1459,Tokari/Nambucha,64
1460,Tokari/Pam,64
1461,Tokari/Ralamey,64
1462,Tokari/Sangcha,64
1463,Tokari/Shakhar,64
1464,Tokari/Shingmartakpa,64
1465,Tokari/Shojabi,64
1466,Tokari/Shokang,64
1467,Tokari/Shungpashing,64
1468,Tokari/Singyetsawa,64
1469,Tokari/Sogangguto,64
1470,Tokari/Sogangwog,64
1471,Tokari/Sumthuen,64
1472,Tokari/Tabsina,64
1473,Tokari/Tashiling,64
1474,Tokari/Thekarla,64
1475,Tokari/Thowa,64
1476,Tokari/Thowagang,64
1477,Tokari/Thrachamey,64
1478,Tokari/Tsangtsa,64
1479,Tokari/Tshendentsawa,64
1480,Tokari/Tshiden,64
1481,Tokari/Umling,64
1482,Tokari/Wodang,64
1483,Tokari/Woktapka,64
1484,Tokari/Yedhap,64
1485,Tokari/Zampatakpa,64
1486,Bangkha,65
1487,Chhuzom,65
1488,Dala,65
1489,Dawakha,65
1490,Dzongang,65
1491,Gagay,65
1492,Gayjo,65
1493,Goensakha,65
1494,Jabisa,65
1495,Khamdraag,65
1496,Khamdraag-gang,65
1497,Lagel,65
1498,Langmikha,65
1499,Mendrel Jabkha,65
1500,Phuchhekha,65
1501,Sali,65
1502,Silu Goenpa,65
1503,Tamchoegang,65
1504,Tango,65
1505,Tashigang,65
1506,Tenchhekha,65
1507,Toepchugang,65
1508,Togtokha,65
1509,Tshoelgang,65
1510,Tshongkha,65
1511,Tsinakha,65
1512,Tsiphoog,65
1513,Uesakha,65
1514,Uesuna,65
1515,Bamizhikha,66
1516,Bara,66
1517,Batsekha,66
1518,Buelchukha,66
1519,Changyoelkha,66
1520,Chimakha,66
1521,Damchenang,66
1522,Damzhi,66
1523,Dangribug,66
1524,Delikha,66
1525,Dorokha,66
1526,Dragbeylo,66
1527,Duezhi,66
1528,Hingzhiwog,66
1529,Jagchukha,66
1530,Jagchutsekha,66
1531,Jangonang,66
1532,Jangonang,66
1533,Jangsa,66
1534,Jangsa Gongm,66
1535,Jangsakha,66
1536,Jangsana,66
1537,Jangsuna,66
1538,Jipa,66
1539,Jizhigang,66
1540,Jombenang,66
1541,Jooka,66
1542,Jooka Gom,66
1543,Jooka Thangkha,66
1544,Jugang Thagchukha,66
1545,Karshitsha,66
1546,Kempa,66
1547,Khamshingwog,66
1548,Khimsabu,66
1549,Khimsarbu,66
1550,Khimsarp,66
1551,Kuduphoog,66
1552,Kuduphoog Kotsha,66
1553,Liwog,66
1554,Nazhikha,66
1555,Nazhikha,66
1556,Phalom,66
1557,Phenshing Zhikha,66
1558,Pidekha,66
1559,Ramnang,66
1560,Richhendeling,66
1561,Richhukha,66
1562,Rijoog,66
1563,Rijoog Tsima,66
1564,Rijoogkha,66
1565,Rimdo Kempa,66
1566,Rimdotshelkha,66
1567,Rotogang,66
1568,Samarkha,66
1569,Sephu Jizhigang,66
1570,Shangzhikha,66
1571,Tadingkha,66
1572,Thangkana,66
1573,Togtokha,66
1574,Tshozarkha,66
1575,Zharikha,66
1576,Zhikha,66
1577,Aa-tsho,67
1578,Chhubar,67
1579,Chingdued Goenpa,67
1580,Jabji,67
1581,Joogar,67
1582,Joogar Tselkha,67
1583,Loogchhoed,67
1584,Pachhu,67
1585,Phooshar,67
1586,Phunoob,67
1587,Changkhor,68
1588,Changsima,68
1589,Chhubjagkha,68
1590,Chukhozakha,68
1591,Donagmo,68
1592,Drukgyeling,68
1593,Gaupel,68
1594,Goenkha,68
1595,Hoongrelkha,68
1596,Jangmedna,68
1597,Jangsarbu,68
1598,Loongchhungna,68
1599,Nangshikha (Hungrel),68
1600,Nyangmedzampa,68
1601,Tshongdue,68
1602,Zore Goenpa,68
1603,Bartshik,69
1604,Chhukha,69
1605,Darkhang,69
1606,Dokha,69
1607,Gangjoog,69
1608,Gedda Zam,69
1609,Geptsha,69
1610,Gyedkha,69
1611,Jagar Thangmaed,69
1612,Jagathang Maed,69
1613,Jagathang Toed,69
1614,Kyidchhu,69
1615,Ngopa,69
1616,Nubri,69
1617,Sergang,69
1618,Sharhikha,69
1619,Shomo,69
1620,Soe,69
1621,Soe Yaksa,69
1622,Tsendanang,69
1623,Tsendonang,69
1624,Tsenthang,69
1625,Tsenthang Thangtoed,69
1626,Tsenthang Toed,69
1627,Achilakha,70
1628,Achilakha,70
1629,Atsha,70
1630,Baangdey,70
1631,Bakhimnang,70
1632,Bameynyikha,70
1633,Bara,70
1634,Bedo,70
1635,Bedotshekha,70
1636,Choetenkha,70
1637,Chuthagkha,70
1638,Darchu,70
1639,Dardo,70
1640,Demcho,70
1641,Dobu,70
1642,Dolepchen,70
1643,Dolepchen,70
1644,Draglu,70
1645,Dramato,70
1646,Drangja Goenpa,70
1647,Dzongdraagkha,70
1648,Dzongkha,70
1649,Gadraagna,70
1650,Gadradazhikha,70
1651,Gaitsa,70
1652,Gangchujab,70
1653,Gangtokha,70
1654,Gartshangnang,70
1655,Giutsig,70
1656,Gonyim,70
1657,Jagna,70
1658,Janalungpa,70
1659,Jangchubtoe,70
1660,Jangka,70
1661,Jangka,70
1662,Jangka Tsekha,70
1663,Jangkawogma,70
1664,Jangminang,70
1665,Jangsa,70
1666,Jangsarbu,70
1667,Jangsekha,70
1668,Jangsipetsa,70
1669,Jangtoedkha,70
1670,Jemphu,70
1671,Jieu,70
1672,Jungsikha,70
1673,Kazhi,70
1674,Kenpalong,70
1675,Khimchungnang,70
1676,Kilikha,70
1677,Lambatoed,70
1678,Legchukha,70
1679,Lhakhangnang,70
1680,Lhakhangokha,70
1681,Limchen,70
1682,Linga,70
1683,Lungpathangkha,70
1684,Mayukha,70
1685,Mekhu/Sikhu,70
1686,Menchu,70
1687,Naemjog,70
1688,Naktshangtsawa,70
1689,Namchikha,70
1690,Nazhikha,70
1691,Omchunang,70
1692,Pangbisa,70
1693,Para,70
1694,Pepchu,70
1695,Poeri,70
1696,Potokha,70
1697,Pumnang,70
1698,Rabsima,70
1699,Rangetsawa,70
1700,Rema,70
1701,Rhidima,70
1702,Rimpoeri,70
1703,Riphakha,70
1704,Sama,70
1705,Sasa,70
1706,Serikha,70
1707,Sharigyurwawog,70
1708,Sharijekema,70
1709,Shariling Shingtsa,70
1710,Shariyurwatakpa,70
1711,Shingkalachu,70
1712,Sima,70
1713,Talung,70
1714,Tashigang,70
1715,Temisema,70
1716,Thangkha,70
1717,Toechochu,70
1718,Toechoelu,70
1719,Tserinang,70
1720,Tshangpa,70
1721,Tshaphelo,70
1722,Tshaphelo,70
1723,Tshekha,70
1724,Tshelgona,70
1725,Tshetekha,70
1726,Tshoshingtengkha,70
1727,Ugyenguru,70
1728,Wochen,70
1729,Wolinang,70
1730,Wolithangkha,70
1731,Woochhu,70
1732,Woochhu Toed,70
1733,Woochhu Toed Ngo,70
1734,Zhelngo,70
1735,Zhelngo Wogma,70
1736,Zhingchen,70
1737,Zhingchen Thangkha,70
1738,Zhogkukha,70
1739,Bemphu,71
1740,Bueltikha,71
1741,Jadokha,71
1742,Jagoen,71
1743,Jazhina,71
1744,Jilikha,71
1745,Lingzhi,71
1746,Nagu,71
1747,Pherukha,71
1748,Rangzhigang,71
1749,Tabjo,71
1750,Tokhab,71
1751,Tshebji,71
1752,Tshegoen,71
1753,Tshendu Goenpa,71
1754,Wanakha,71
1755,Zursuna,71
1756,Bara,72
1757,Barakempa,72
1758,Baratokha,72
1759,Bjizhikha,72
1760,Chesham,72
1761,Chhukha (Shaba),72
1762,Drugyaldingkha,72
1763,Gangjoogkha,72
1764,Gangri,72
1765,Khasuna,72
1766,Lholing,72
1767,Naychu,72
1768,Neyphu,72
1769,Phubarna,72
1770,Serina,72
1771,Serlingnang,72
1772,Tashichholing,72
1773,Teli,72
1774,Zhelngo,72
1775,Zhingo,72
1776,Zhunggar,72
1777,Chhoeding,73
1778,Chhungjey,73
1779,Chuyul,73
1780,Jiutsaphu,73
1781,Lemdo,73
1782,Lemgoen,73
1783,Mitshig,73
1784,Nyamed,73
1785,Nyamjey,73
1786,Nyechhu,73
1787,Phangdo,73
1788,Shana,73
1789,Shari (Tsento),73
1790,Soe Domzang,73
1791,Soe Yagsa,73
1792,Tagtshang,73
1793,Tsatsam,73
1794,Tshenshi,73
1795,Yagsa,73
1796,Zamsar,73
1797,Baangdey,74
1798,Baangdey Zam,74
1799,Barkor,74
1800,Chang Rouna,74
1801,Chang Sinchuna,74
1802,Changkar,74
1803,Changmedthangka,74
1804,Chewnang,74
1805,Chhoeten Dangrim,74
1806,Chiminang/Chimina,74
1807,Chintsho,74
1808,Darzhigang,74
1809,Dochhukha,74
1810,Drungna,74
1811,Dungar,74
1812,Dungchuphu,74
1813,Gangkha,74
1814,Gangkha,74
1815,Gangtoed,74
1816,Gebtoed,74
1817,Gorina,74
1818,Gyelgang,74
1819,Jangkhuna,74
1820,Jangsabu,74
1821,Jangsina,74
1822,Jangsuna,74
1823,Jangteyna,74
1824,Jieu,74
1825,Jimnang,74
1826,Kangjulo,74
1827,Khangkhu,74
1828,Khimsabu,74
1829,Langmana,74
1830,Langmana,74
1831,Lankhang Jab,74
1832,Lomlo,74
1833,Mendrel,74
1834,Mendrel/Rauna,74
1835,Nakha,74
1836,Nakha/Rawna,74
1837,Namkar,74
1838,Nangzhikha (Wangchang),74
1839,Naymey,74
1840,Ngetsu,74
1841,Nyisu,74
1842,Nyisu Chotentsawa,74
1843,Olathang,74
1844,Omchuna,74
1845,Pumsima,74
1846,Pumtakha,74
1847,Rampozhing,74
1848,Rawna,74
1849,Segona,74
1850,Segona,74
1851,Sisitagpa,74
1852,Sisitakpa,74
1853,Tagokha,74
1854,Tajoog,74
1855,Tshogdu (Wangchang),74
1856,Tshongdue,74
1857,Tshshingtsawa,74
1858,Tsirena,74
1859,Wochhukha,74
1860,Wochukha,74
1861,Yekukha,74
1862,Yurwawog,74
1863,Yurwawog,74
1864,Zakha,74
1865,Zarchhekha,74
1866,Zhikha,74
1867,Zhingkha,74
1868,Chhimoong,75
1869,Chhiphoong,75
1870,Loongkholom,75
1871,Nyasikhar,75
1872,Pangthang,75
1873,Redingla,75
1874,Arden,76
1875,Chhoekhorling,76
1876,Dizama,76
1877,Kerong,76
1878,Yargyewoong,76
1879,Chongshing,77
1880,Guyoom,77
1881,Jorphoong,77
1882,Maendi,77
1883,Thongsa,77
1884,Yomzor,77
1885,Babta,78
1886,Dechheling Martsala,78
1887,Doongphu Goenpa,78
1888,Gonpawoong,78
1889,Kholomri,78
1890,Mendelgang,78
1891,Namdaling,78
1892,Ridzomo,78
1893,Rognawang,78
1894,Shingchongri,78
1895,Bangyuel,79
1896,Belna Goenpa,79
1897,Belnangzor,79
1898,Dungmaed,79
1899,La-Nyiri,79
1900,Mangthangri,79
1901,Mikuri,79
1902,Tep Tep La,79
1903,Thrumchoong,79
1904,Tomi,79
1905,Woonborang,79
1906,Zimzor,79
1907,Bongmaan,80
1908,Duewang,80
1909,Khar,80
1910,Khawar,80
1911,Khengzor,80
1912,Labar,80
1913,Nagtseri,80
1914,Phadi,80
1915,Regi,80
1916,Shemshem,80
1917,Shinangri,80
1918,Tsebar,80
1919,Yagyur,80
1920,Zordoong,80
1921,Bainangtang,81
1922,Bargoenpa,81
1923,Barkadung,81
1924,Borphu,81
1925,Champhari,81
1926,Dapurung,81
1927,Denphu,81
1928,Dhalung,81
1929,Dongtsheri,81
1930,Drangsa Wong,81
1931,Gashingkhar,81
1932,Gayri,81
1933,Ghorkaling,81
1934,Jangray,81
1935,Jazung,81
1936,Jomgom,81
1937,Khangmari,81
1938,Khaykhar,81
1939,Kheshingri,81
1940,Kheydong,81
1941,Kulung,81
1942,Laypheri,81
1943,Lumri,81
1944,Maygamri,81
1945,Menjung,81
1946,Menphu,81
1947,Mongthung,81
1948,Muna,81
1949,Nanong,81
1950,Panglap Thongma,81
1951,Pangthang,81
1952,Phalamphu,81
1953,Raling,81
1954,Rangshi Gayri,81
1955,Rangshi Goenpa,81
1956,Rangthang Wong,81
1957,Rashu Goenpa,81
1958,Rayzor,81
1959,Relung,81
1960,Sa Yul,81
1961,Sangshing Tang,81
1962,Sayri,81
1963,Sayrimkha,81
1964,Terphug,81
1965,Thongshing Gag,81
1966,Thongthung,81
1967,Thongthung Goenpa,81
1968,Thorkhar,81
1969,Thrangshing,81
1970,Tokari,81
1971,Tokari Gayri,81
1972,Tshatshi,81
1973,Woongchhillo,81
1974,Woulingtang,81
1975,Zhingri,81
1976,Gashari,82
1977,Maenchu,82
1978,Nganglam,82
1979,Nganglam Bazar,82
1980,Norboogang,82
1981,Nyingshingborang,82
1982,Rinchenzor,82
1983,Tshaelshingzor,82
1984,Bainangwoong,83
1985,Bartsheri,83
1986,Chongmashing,83
1987,Dagor,83
1988,Gamung,83
1989,Goenpoong,83
1990,Kheri Goenpa,83
1991,Khothagpa,83
1992,Nangkhor,83
1993,Shali,83
1994,Shumar,83
1995,Waphel,83
1996,Yalang,83
1997,Bangdala,84
1998,Chengri,84
1999,Dooknang,84
2000,Doongnang,84
2001,Doongsingma,84
2002,Doopkang,84
2003,Gomtshang,84
2004,Jarimenang,84
2005,Joenkha,84
2006,Khangma,84
2007,Khominang,84
2008,Lhawong,84
2009,Pangthang,84
2010,Phusumri,84
2011,Phutsoongbori,84
2012,Porila,84
2013,Rezor,84
2014,Thoonggo,84
2015,Thoongkhar,84
2016,Wanglakho,84
2017,Yangkhar,84
2018,Choongkhar,85
2019,Lenshingkhar,85
2020,Ngangmalang,85
2021,Pangthangdaza,85
2022,Raysinang,85
2023,Shumarjug,85
2024,Tshelinggor,85
2025,Zobel,85
2026,Boemena,86
2027,Chagsa,86
2028,Choezhikha,86
2029,Dechendingkha,86
2030,Dosega,86
2031,Gamkha,86
2032,Gangkha,86
2033,Gangmaloongma,86
2034,Geonchhukha,86
2035,Jaloong,86
2036,Laphuna,86
2037,Lobesa,86
2038,Lumina,86
2039,Menchuzakha,86
2040,Mitshigna,86
2041,Pachheykha,86
2042,Phuntshoyangkhel,86
2043,Sebjeekha,86
2044,Sebtokha,86
2045,Sobsokha,86
2046,Tongde Baykha,86
2047,Tshogkorna,86
2048,Usakha,86
2049,Yuwakha,86
2050,Zhikha,86
2051,Bali,88
2052,Bumtakha,88
2053,Chukhu Ngoedroobchhu,88
2054,Chuphu Ngoedroobchhu,88
2055,Humpathang,88
2056,Jangkholo,88
2057,Jangwakha,88
2058,Kepailo,88
2059,Lhabisa,88
2060,Lorina,88
2061,Nawakha,88
2062,Ngoedroobchhu,88
2063,Ngoedroobchhu Chukha,88
2064,Ngoedroobchhu Khimchena,88
2065,Ngoedroobchhu Tenkha,88
2066,Puna Gom,88
2067,Rechena,88
2068,Sewala,88
2069,Tenpakha,88
2070,Yebisa,88
2071,Changjokha,89
2072,Danamo,89
2073,Dzomisa,89
2074,Gubji,89
2075,Jangsar,89
2076,Jangsarbu,89
2077,Jasha Goenpa,89
2078,Jimithang,89
2079,Khilikhar,89
2080,Likashong,89
2081,Loongkha,89
2082,Loongkhajang,89
2083,Mendagang,89
2084,Tanag,89
2085,Thangzhi,89
2086,Tseykha,89
2087,Tseykhakha,89
2088,Uesakha,89
2089,Yangchenkha,89
2090,Draagchhukha,90
2091,Goomgang,90
2092,Sechednang,90
2093,Yorbo,90
2094,Zhelngoesa,90
2095,Baymenang,91
2096,Baypai Gangkha,91
2097,Bemsesi,91
2098,Bemsesi Khuru,91
2099,Botolo,91
2100,Chokhor Luchhu,91
2101,Dargaygang,91
2102,Dawana,91
2103,Dochhukha,91
2104,Dochhukha Bangmena,91
2105,Dochhukha Goenpa,91
2106,Dochhukha Menchugang,91
2107,Dochhukha Phaduna,91
2108,Dochhukha Tongsana,91
2109,DochhukhaRitsa,91
2110,Dongkokha Drapchegang,91
2111,Dongkokha Loongsilgang,91
2112,Dongkokha Pepchu,91
2113,Gagona,91
2114,Gona Tengkha,91
2115,Guma,91
2116,Jangchubchen,91
2117,Jangsa,91
2118,Khuru Bamsesi Washegang,91
2119,Khuru Bemsesi,91
2120,Lakhu,91
2121,Logodama,91
2122,Nibji,91
2123,Nibjiwoma,91
2124,Semtogangchhu,91
2125,Tenpakha,91
2126,Tharabachey,91
2127,Tongtshasho,91
2128,Wangwakha,91
2129,Wolajangsa Gumagangju,91
2130,Wolakha,91
2131,Zamdongkhar Bebigacha,91
2132,Zamdongkhar Bebigar,91
2133,Zamdongkhar Bebigarkha,91
2134,Zamdongkhar Changyuel,91
2135,Zamdongkhar Dongkhuju,91
2136,Zamdongkhar Gaupay,91
2137,Zamdongkhar Laykha,91
2138,Zamdongkhar Logodama,91
2139,Zamdongkhar Loongsilgang,91
2140,Zamdongkhar Simtogang,91
2141,Zamdongkhar Tashijong,91
2142,Zamdongkhar Thara,91
2143,Zamdongkhar Zinchey,91
2144,Zerkha,91
2145,Agonang,92
2146,Ap Zhuksa,92
2147,Bara,92
2148,Botokha,92
2149,Chhoeten Nyingpo,92
2150,Chisegang,92
2151,Chulukha,92
2152,Chuzamgang,92
2153,Damchi,92
2154,Damteykha,92
2155,Dokuna,92
2156,Dokuna sophu,92
2157,Dophukha,92
2158,Dzongchung,92
2159,Haylu Tongshu,92
2160,Heyloog,92
2161,Jangsa,92
2162,Kazhikha,92
2163,Kelwagang,92
2164,Lengo Gaysa,92
2165,Loongtikha,92
2166,Pangreju,92
2167,Peltari,92
2168,Phakakha,92
2169,Rangrekha,92
2170,Serigang,92
2171,Tongchena,92
2172,Tongshina,92
2173,Tongshiremay,92
2174,Tongsigang,92
2175,Tongzhoonang,92
2176,Tshetenang,92
2177,Tshomiding,92
2178,Uesarkha,92
2179,Wakhuna,92
2180,Yurbu,92
2181,Yuwa,92
2182,Zarbisa,92
2183,Zhingsahang,92
2184,Dompala,93
2185,Goomkarmo,93
2186,Lingmukha,93
2187,Nabchhed,93
2188,Oomtekha,93
2189,Bangna Thanka,94
2190,Bara,94
2191,Barna Thangka,94
2192,Chongchog Goenpa,94
2193,Chongzhikha,94
2194,Datong Goenpa,94
2195,Domina,94
2196,Dubchu Goenpa,94
2197,Gangchula,94
2198,Gangkha,94
2199,Gangla,94
2200,Garakha,94
2201,Goen Wogma,94
2202,Goleygang,94
2203,Gumena,94
2204,Japana,94
2205,Jarigang,94
2206,Jazhikha,94
2207,Jimjig,94
2208,Keparabsel,94
2209,Khubji,94
2210,Kutsiphakhar,94
2211,Langjo,94
2212,Loigima,94
2213,Manikha,94
2214,Menchudamley,94
2215,Mendrelji,94
2216,Nangpakha,94
2217,Norboo Tashi,94
2218,Nyebakha,94
2219,Palu,94
2220,Pangzhi,94
2221,Shenga Goenpa,94
2222,Songchumo,94
2223,Tagochen,94
2224,Thonji,94
2225,Tshamkana,94
2226,Tshosa,94
2227,Yedogang,94
2228,Yedopang,94
2229,Dongkokhar,95
2230,Dongkokhar Shongrina,95
2231,Gangthramo,95
2232,Gomgang,95
2233,Jawana,95
2234,Kidlingkha,95
2235,Labtsakha,95
2236,Loongnangkha,95
2237,Lungtamo,95
2238,Lungtengang,95
2239,Lutamo,95
2240,Norbugang,95
2241,Norbugang Bemidingkha,95
2242,Norbugang Bulgang,95
2243,Norbugang Dashigang,95
2244,Norbugang Gaupay,95
2245,Norbugang Lamseri,95
2246,Norbugang Serinang,95
2247,Norbugang Tshochuna,95
2248,Paagchhakha,95
2249,Pangmarpo,95
2250,Talog,95
2251,Talog Goenpa,95
2252,Yonggu,95
2253,Zamdongkhar Pangalay,95
2254,Aechey,96
2255,Bemsisi,96
2256,Bichhekha,96
2257,Bomthangka,96
2258,Chandana,96
2259,Chenlekha,96
2260,Damkhyi,96
2261,Dochogla,96
2262,Ghagsa,96
2263,Goenmkha,96
2264,Goenmsa,96
2265,Jaloong,96
2266,Lemjakha,96
2267,Lungjam,96
2268,Maenchhuna,96
2269,Mendrelgang,96
2270,Phentekha,96
2271,Rinakha,96
2272,Siluna,96
2273,Stokha,96
2274,Tang Ho,96
2275,Thinleygang,96
2276,Tokha,96
2277,Toktogkha,96
2278,Tsheringgang,96
2279,Yanglo,96
2280,Yuel Ham O,96
2281,Bederlo,97
2282,Bidongkha,97
2283,Bidongkha Tsetending,97
2284,Chungkha,97
2285,Dabji,97
2286,Darshongma,97
2287,Dawakha,97
2288,Dawanang,97
2289,Dengana,97
2290,Gengo,97
2291,Jarakha,97
2292,Jopkha,97
2293,Kewana,97
2294,Kutshana,97
2295,Lebchulo,97
2296,Limkha,97
2297,Naripa,97
2298,Nebtenkha,97
2299,Omchupang,97
2300,Pangsho,97
2301,Raro,97
2302,Samdingkha,97
2303,Tamidamchu,97
2304,Thangji,97
2305,Tsachuphu,97
2306,Tsachuphu Kati,97
2307,Tsachuphugang,97
2308,Tsephu,97
2309,Tsephu Atako,97
2310,Tsephu Bumpai Tsawa,97
2311,Tsephu Jara,97
2312,Tsephu Khawakha,97
2313,Tsephu Semeki,97
2314,Tsering,97
2315,Wangkha,97
2316,Yuesakha,97
2317,Yusakha Neyji,97
2318,Ashikhar,98
2319,Bangtsho,98
2320,Chhenangri,98
2321,Domphoog,98
2322,Gerwa,98
2323,Martang,98
2324,Rikhey,98
2325,Rishor,98
2326,Amshing,99
2327,Bargoenpa,99
2328,Bazor,99
2329,Belnang Woong,99
2330,Brongshing,99
2331,Broomi,99
2332,Chidoongkhar,99
2333,Denchhi,99
2334,Denchhi Khoyar,99
2335,Fremi,99
2336,Gomdar,99
2337,Khandoma,99
2338,Khoyar,99
2339,Khoyar PAngthang,99
